lat,lon
-22.7770602,-43.3054694
-22.8031579,-43.3639983
-22.8031579,-43.3639983
-22.7787011,-43.3463616
-22.7203407,-43.5234687
-22.7228031,-43.5207883
-22.7241333,-43.5218163
-22.785216,-43.2918852
-22.7997033,-43.3614443
-22.794331,-43.3385186
-22.6927043,-43.426788
-22.7255235,-43.5185789
-22.7255235,-43.5185789
-22.7260259,-43.5184996
-22.7348173,-43.5344686
-22.7970373,-43.3381414
-22.7792261,-43.3440346
-22.6949033,-43.4440084
-22.7268555,-43.5207876
-22.7349793,-43.5174936
-22.7206075,-43.5426688
-22.8045908,-43.4022359
-22.8017863,-43.3588501
-22.6920243,-43.4301252
-22.6920389,-43.4302069
-22.710587,-43.4392866
-22.7304188,-43.5173826
-22.7304188,-43.5173826
-22.7292112,-43.5166355
-22.7111974,-43.5763117
-22.7800363,-43.2971537
-22.7800363,-43.2971537
-22.7800012,-43.2972079
-22.7800012,-43.2972079
-22.7800012,-43.2972079
-22.7803359,-43.3006281
-22.7803359,-43.3006281
-22.7218087,-43.5254187
-22.7218087,-43.5254187
-22.7218087,-43.5254187
-22.7998064,-43.3628947
-22.7998064,-43.3628947
-22.7665248,-43.3403289
-22.7038902,-43.4195259
-22.7037519,-43.4194559
-22.7037519,-43.4194559
-22.720414,-43.433467
-22.720414,-43.433467
-22.7028331,-43.445606
-22.759036,-43.4148267
-22.7570283,-43.4186827
-22.7254184,-43.5288744
-22.7855186,-43.2943204
-22.7858417,-43.2939481
-22.7858417,-43.2939481
-22.7330531,-43.5352018
-22.7330531,-43.5352018
-22.1127172,-43.2128434
-22.9126604,-43.1933158
-22.985373,-43.1912819
-22.8993549,-43.2003802
-22.9977767,-43.5083282
-22.9526351,-43.187722
-22.915935,-43.1841026
-22.915935,-43.1841026
-22.8998241,-43.1823595
-22.9537706,-43.1915508
-22.9537706,-43.1915508
-22.9261706,-43.2313887
-22.7899464,-43.1759269
-22.7899464,-43.1759269
-22.8729396,-43.2714906
-22.8514069,-43.3672469
-22.9266612,-43.3717179
-22.8470002,-43.3511541
-22.8422499,-43.2651327
-22.8810751,-43.297503
-22.8510929,-43.3664926
-22.8510929,-43.3664926
-22.8510929,-43.3664926
-22.8515088,-43.3712447
-22.8522119,-43.3732338
-22.8254325,-43.4040941
-22.8432536,-43.3795238
-22.8432536,-43.3795238
-22.8838377,-43.3269967
-22.8838377,-43.3269967
-22.8441344,-43.3794432
-22.8806003,-43.2992789
-22.8806003,-43.2992789
-22.8553734,-43.3689721
-22.8564394,-43.3458621
-22.8700038,-43.2660521
-22.9333193,-43.3807501
-22.8705914,-43.2652332
-22.8519328,-43.2803936
-22.8520822,-43.2808446
-22.8689819,-43.2655979
-22.9262156,-43.3567158
-22.9262156,-43.3567158
-22.8522711,-43.3487576
-22.852695,-43.2808093
-22.852695,-43.2808093
-22.9304379,-43.3712482
-22.8523599,-43.2816857
-22.8700115,-43.2623398
-22.8517905,-43.2798273
-22.8226636,-43.3080717
-22.8318562,-43.3059414
-22.828549,-43.2874214
-22.1940046,-43.2569191
-22.8291114,-43.3001429
-22.8297428,-43.2997246
-22.8294824,-43.3007435
-22.8294824,-43.3007435
-22.9107927,-43.1936238
-22.9201308,-43.2606128
-22.9201308,-43.2606128
-22.8842873,-43.2974434
-22.8842873,-43.2974434
-22.8957184,-43.2807142
-22.9539798,-43.1896347
-22.8803396,-43.330756
-22.9149691,-43.1881783
-22.8786247,-43.3090018
-22.876363,-43.3198441
-22.8929944,-43.3127458
-22.8931586,-43.3124582
-22.8778854,-43.3006972
-22.9138452,-43.1867633
-22.86402,-43.3088187
-22.86402,-43.3088187
-22.8093526,-43.3745814
-22.8718631,-43.340141
-22.8714681,-43.3441183
-22.9002669,-43.3539651
-22.8714264,-43.3440707
-22.8073295,-43.3698516
-22.8073295,-43.3698516
-22.837219,-43.3385182
-22.8098748,-43.3136816
-22.8811692,-43.4138558
-22.8887608,-43.4801637
-22.825151,-43.3083367
-22.9001395,-43.2231713
-22.8484617,-43.2668891
-22.8461576,-43.2678385
-22.8966974,-43.2352221
-22.8966974,-43.2352221
-22.8847129,-43.4725613
-22.8159119,-43.3750661
-22.845448,-43.297859
-22.8621435,-43.3447527
-22.8621435,-43.3447527
-22.8532602,-43.266476
-22.8532602,-43.266476
-22.845448,-43.297859
-22.845448,-43.297859
-22.845448,-43.297859
-22.8831149,-43.3761005
-22.8522489,-43.268184
-22.8522489,-43.268184
-22.8771477,-43.4716618
-22.8859072,-43.4677663
-22.8859072,-43.4677663
-22.7424379,-43.4125895
-22.7320958,-43.4753135
-22.7429291,-43.4113519
-22.7468706,-43.4157002
-22.7455016,-43.4176296
-22.715459,-43.5859199
-22.6502075,-43.4076021
-22.7469565,-43.4223736
-22.7469565,-43.4223736
-22.7091086,-43.5699966
-22.744495,-43.4808996
-22.744495,-43.4808996
-22.7458196,-43.4927626
-22.8759494,-43.5576908
-22.8759494,-43.5576908
-22.7449978,-43.4185951
-22.7124931,-43.577683
-22.7506537,-43.4569704
-22.7360697,-43.4828861
-22.7475359,-43.4181206
-22.7382433,-43.484514
-22.7425306,-43.4231066
-22.7151482,-43.575133
-22.7151482,-43.575133
-22.8753525,-43.5612043
-22.8753525,-43.5612043
-22.7411017,-43.492954
-22.7369714,-43.4132902
-22.7190731,-43.5805156
-22.8704714,-43.5618657
-22.8478981,-43.5390698
-22.7206346,-43.5829177
-22.7249767,-43.5133935
-22.7426935,-43.4915927
-22.8697911,-43.5644644
-22.8697911,-43.5644644
-22.7477908,-43.4896549
-22.9394188,-43.5204278
-22.8067329,-43.3253769
-22.8067329,-43.3253769
-22.8809812,-43.4487506
-22.891926,-43.4319652
-22.9292818,-43.2531414
-22.8071299,-43.3215904
-22.8823967,-43.4511444
-22.8885288,-43.4440809
-22.8843885,-43.4414609
-22.9232009,-43.2499936
-22.9223048,-43.2501948
-22.9223048,-43.2501948
-22.8949577,-43.2179189
-22.8998131,-43.2163596
-22.9308273,-43.2488332
-22.7292537,-43.4712234
-22.867847,-43.5538737
-22.9076684,-43.565934
-22.9243441,-43.6355955
-22.7306869,-43.4733892
-22.9230159,-43.6783514
-22.9232134,-43.6780256
-22.9245574,-43.6760851
-22.6954077,-43.4217184
-22.7291942,-43.4710732
-22.7928964,-43.2932392
-22.7440612,-43.4655122
-22.7442931,-43.4655119
-22.7432718,-43.4647877
-22.7442808,-43.463734
-22.7300027,-43.4524712
-22.9161945,-43.5848371
-22.741964,-43.4658173
-22.7239276,-43.381345
-22.7239276,-43.381345
-22.7003506,-43.5221885
-22.7003506,-43.5221885
-22.9218136,-43.5656709
-22.9218136,-43.5656709
-22.7435588,-43.466187
-22.9141867,-43.5838824
-22.9183397,-43.5619303
-22.7547561,-43.4522786
-22.744429,-43.463735
-22.7612701,-43.4339762
-22.9193285,-43.5576908
-22.9035344,-43.6129523
-22.9232379,-43.6808383
-22.7582517,-43.4359887
-22.7582517,-43.4359887
-22.7425193,-43.4711928
-22.7409402,-43.4477018
-22.7370047,-43.4652563
-22.9241225,-43.6792985
-22.9113266,-43.5834978
-22.9113266,-43.5834978
-22.913282,-43.5835182
-22.913282,-43.5835182
-22.9184835,-43.5620126
-22.7432198,-43.4308751
-22.7199874,-43.5673024
-22.7199874,-43.5673024
-22.5736038,-43.2932379
-22.7370704,-43.4298264
-22.7036342,-43.4721791
-22.8885341,-43.7178416
-22.7172777,-43.5384617
-22.7398287,-43.4810282
-22.7029705,-43.4741099
-22.7570309,-43.3608411
-22.7570309,-43.3608411
