lat,lon
-22.5194162,-44.138125
-22.7444036,-43.4018406
-22.7743802,-43.3547341
-22.7912379,-43.2990356
-22.7912379,-43.2990356
0,0
0,0
-22.978767,-43.1916236
-22.1045722,-43.2104235
-22.1053695,-43.2134484
-22.9782123,-43.1891507
-22.9782123,-43.1891507
-22.9782123,-43.1891507
-22.9762007,-43.193611
0,0
-22.9788183,-43.1912725
-22.9788183,-43.1912725
-22.9772018,-43.1943713
-22.9772018,-43.1943713
-22.9813903,-43.1933008
-22.9813903,-43.1933008
-22.9813903,-43.1933008
-22.8955289,-43.1940663
-22.5380191,-44.1872255
-22.9641388,-43.2175072
-22.9818591,-43.1951768
-22.9818591,-43.1951768
-22.9807881,-43.1911858
0,0
-22.9746168,-43.2268358
-22.5466365,-44.2056676
-22.8990812,-43.1894743
-22.8990812,-43.1894743
-22.9782516,-43.1921588
-22.9123765,-43.2116139
-22.978211,-43.1924591
-22.9775098,-43.1941191
-22.9779525,-43.1917568
-22.9779525,-43.1917568
-22.9773034,-43.1930057
-22.8734617,-43.6765605
-22.7549381,-43.1074694
-22.7549381,-43.1074694
-22.9138079,-43.2823546
-22.9138079,-43.2823546
-22.9105624,-43.2890218
-22.9186752,-43.263916
-22.9175499,-43.2644858
-22.9138079,-43.2823546
-22.9083163,-43.2911459
-22.9121565,-43.2825639
-22.9123894,-43.2939219
-22.8080355,-43.1788064
-22.913287,-43.2401034
-22.9103212,-43.2828337
-22.8984258,-43.2776308
-22.9132053,-43.2401984
-22.9078214,-43.2914166
-22.9394981,-43.1782778
-22.9504095,-43.1817296
-22.92382,-43.2652866
-22.905164,-43.2922212
-22.9349712,-43.1800343
-22.9229554,-43.2631793
-22.9229554,-43.2631793
-22.8106197,-43.1802887
-22.8106197,-43.1802887
-22.9074126,-43.28239
-22.8106197,-43.1802887
-22.8106197,-43.1802887
-22.9510658,-43.1830756
-22.9510658,-43.1830756
-22.908842,-43.2855209
-22.908842,-43.2855209
-22.8288741,-43.3286068
-22.8288741,-43.3286068
-22.9169858,-43.3852679
-22.8883917,-43.3640186
-22.8268754,-43.3286916
-22.8268754,-43.3286916
-22.8624791,-43.3547026
-22.8601119,-43.3542777
-22.8611298,-43.3547618
-22.8888031,-43.3141304
-22.8886193,-43.3137877
-22.8877648,-43.3659834
-22.8634791,-43.360586
-22.8483906,-43.3777274
-22.8451771,-43.3125334
-22.8891522,-43.3133864
-22.8891522,-43.3133864
-22.8574985,-43.3587989
-22.9178183,-43.3860077
-22.9178183,-43.3860077
-22.8297694,-43.3270517
-22.8264316,-43.3165706
-22.8485345,-43.3747495
-22.8568972,-43.3533055
-22.8287658,-43.3271317
-22.8793604,-43.311356
-22.8793604,-43.311356
-22.8635291,-43.3474176
-22.9175975,-43.3927956
-22.8225793,-43.4037813
-22.8225793,-43.4037813
-22.8261582,-43.3309417
-22.8250116,-43.3307904
-22.8532445,-43.305726
-22.8306833,-43.3131312
-22.8598971,-43.3590791
-22.8571317,-43.3573746
-22.8786289,-43.3603825
-22.8546114,-43.3047647
-22.8400718,-43.3217231
-22.8642234,-43.3592571
-22.8785495,-43.362156
-22.8312488,-43.3120185
-22.8264316,-43.3165706
-22.8264316,-43.3165706
-22.8747834,-43.4101204
-22.8741823,-43.4078583
-22.850211,-43.2616108
-22.8811504,-43.5153979
-22.883063,-43.4664913
-22.8488424,-43.2611284
-22.829378,-43.3098198
-22.8415169,-43.3216493
-22.8398202,-43.296835
-22.8398202,-43.296835
-22.8398202,-43.296835
-22.8065291,-43.3147214
-22.8065291,-43.3147214
-22.8239686,-43.3079772
-22.9151341,-43.6781644
-22.7413914,-43.7052531
-22.8790273,-43.5294455
-22.8408972,-43.297593
-22.8473368,-43.249425
-22.8473368,-43.249425
-22.8997743,-43.2266521
0,0
-22.8454944,-43.2637491
-22.8479774,-43.2627594
-22.8748613,-43.4120851
-22.8748613,-43.4120851
-22.8780692,-43.4598354
-22.8781977,-43.4598833
-22.8255867,-43.2924922
-22.8855457,-43.6705104
-22.8476562,-43.251276
-22.8455834,-43.2642888
-22.8740407,-43.4091223
-22.8775814,-43.452516
-22.7575194,-43.4454887
-22.8840451,-43.5234337
-22.8259453,-43.2908925
-22.7367805,-43.4367836
-22.9133151,-43.1864052
-22.9133151,-43.1864052
-22.7572062,-43.4429809
-22.7744633,-43.4276624
-22.9149889,-43.2264548
-22.9320959,-43.1767504
-22.7762685,-43.4372278
-22.7809205,-43.429161
-22.7809205,-43.429161
-22.955062,-43.1902447
-22.9522676,-43.1864277
-22.9322199,-43.1758269
-22.7656726,-43.4274155
-22.7656726,-43.4274155
-22.9224717,-43.17339
-22.9322199,-43.1758269
-22.9322199,-43.1758269
-22.765691,-43.4275068
-22.9329962,-43.1800255
-22.9329962,-43.1800255
-22.9329962,-43.1800255
-22.9250526,-43.2051278
